x,y,z,color
0.10548069,0.2032564,0.14814344,orange
-0.1941811,-0.09973434,-0.5455972,red
-0.06960832,0.11928414,0.80000836,white
0.04549273,-0.14521416,-0.3869524,red
-0.05966066,-0.02678146,-0.92657089,black
0.33529645,-0.20949481,0.42951259,red
0.14481765,-0.27702218,0.10382843,orange
0.24897714,0.06426821,-0.0316048,red
0.14034495,0.13343664,-0.17623688,red
0.23429371,-0.15332401,-0.30779517,red
0.27484125,0.07933503,-0.15588573,white
0.63189524,-0.18197033,0.24528186,white
-0.43252373,-0.18662624,0.2389372,white
0.03419372,0.21851911,-0.08500765,white
0.20302229,0.14301486,0.02893278,red
0.13299021,-0.22080261,-0.19612664,red
-0.11444377,0.14882074,-0.07135149,red
-0.30151471,0.01444562,0.15778634,red
0.1936762,0.16210116,0.09241882,red
0.04492107,0.129398,0.56021684,white
0.10512023,0.19385961,0.06871215,red
0.04471762,-0.09947318,0.91520387,white
-0.47250369,-0.08196128,0.27013835,red
0.2557652,-0.12068684,-0.37714317,red
0.30742508,0.02031958,-0.06006458,white
0.56072521,-0.0241083,0.21833503,red
0.10437934,0.0349461,0.7735973,white
0.18324833,0.296022,-0.99599999,black
0.12340491,0.07394093,0.66537529,white
-0.24201433,0.0848126,0.12263751,orange
-0.20773071,0.08656456,-0.13315523,red
0.41948742,-0.16044565,0.47621626,red
0.2655901,0.06398214,0.04123896,red
-0.00532731,0.10734907,0.54178858,red
-0.22681862,-0.0840557,-0.56060606,black
-0.2477406,-0.08068417,-0.05406421,red
0.1120989,0.02446307,0.7665773,white
0.42209351,-0.02353282,0.30028889,red
0.06096098,-0.0366897,-0.90255761,black
0.0230231,-0.28046417,0.71376336,white
0.10180479,0.06711651,0.69358379,white
-0.01308805,0.01148029,0.61589885,white
0.53326142,-0.05888785,0.23395988,white
0.06213347,-0.15083313,-0.39120105,red
0.07956481,0.18427867,0.16524349,red
-0.39286551,-0.04311851,0.23859414,red
0.28044111,0.0308701,-0.56789303,black
0.08953276,0.13381904,-0.98584735,black
-0.35869879,-0.02093075,-0.11345207,white
0.2567558,0.07853339,-0.0484696,red
0.22906256,0.00040452,0.30216357,red
-0.06232819,0.20818447,-0.0850108,white
0.2517876,-0.1366241,-0.11176683,red
0.26684371,-0.04845843,-0.53734958,black
-0.34750283,0.00867641,-0.18169183,white
-0.57971835,-0.07743055,0.22549841,white
0.12281935,0.1309496,-0.66505426,black
0.25695628,0.06465414,-0.0686073,white
-0.24617542,-0.20514485,0.20565185,red
0.02931534,0.09430788,-0.20021045,red
-0.17617798,-0.25987425,0.57387304,white
0.07852558,-0.0157328,0.64334357,white
0.07071729,0.0177513,-0.81927079,black
0.66380537,-0.01412173,0.18830568,white
-0.05103545,0.02780415,-0.75364244,black
-0.55928123,-0.05803976,0.20393486,white
-0.0536495,-0.01314325,-0.05,red
-0.16424648,-0.08868323,0.69461221,white
-0.07393038,0.1991187,0.49047723,white
0.15554844,-0.29486716,-0.02409875,red
0.78898156,-0.18268706,0.00572101,white
0.24782775,0.08396526,-0.65371704,black
-0.20934971,-0.20425178,-0.20822373,red
-0.11775194,0.11662067,-0.4881182,red
-0.15106195,0.16794623,0.15301134,red
0.12402286,-0.08234888,0.66680318,white
-0.33684862,-0.01553637,0.55535752,red
0.21917151,-0.25844669,-0.13925251,red
-0.06475422,-0.09978592,-0.599756,red
0.00073933,-0.18101481,0.66569561,white
0.25584069,0.04124346,-0.68661493,black
0.2988649,-0.05496696,-0.30731347,red
0.02755516,0.23665385,0.60315967,white
-0.16421439,-0.28464034,-0.12340108,red
0.1652934,-0.24548984,0.27451447,red
-0.17218071,-0.24034545,0.31736213,red
-0.00223804,0.17696881,-0.23586562,white
0.46732435,-0.07027216,0.18045603,white
0.24284261,-0.0402373,-0.53043163,red
0.12302736,-0.00655688,0.71577823,white
0.59145755,-0.22736914,0.08235826,white
0.17532004,-0.06356855,-0.05,red
-0.21405928,-0.22576854,0.51422954,red
0.10081824,0.05868089,-0.05,red
-0.01682323,0.08691774,0.68632782,white
-0.42054182,-0.20690557,0.33661565,red
-0.12918605,-0.26577866,0.18622714,red
0.05520149,0.14774159,0.32891449,white
0.07666394,0.15529998,0.25932962,red
-0.31356844,-0.0277354,-0.28138614,red
-0.03698196,0.15423113,0.46755511,white
0.16489008,0.1341081,-0.09887917,red
-0.01596648,-0.24721073,0.43154243,red
-0.03568877,-0.00960094,-0.56117666,black
0.2432096,-0.03188199,0.62438476,red
-0.80681229,-0.18997103,-0.00349009,white
0.341782,-0.18063624,-0.07359962,white
-0.07943857,0.02272225,0.64498603,white
-0.00106149,0.1746005,-0.18157001,red
0.21991976,-0.0639611,-0.94862169,black
0.142378,0.02356949,0.8946687,white
-0.20055267,-0.29004523,-0.13829042,red
-0.13322958,-0.24605566,0.29783738,red
0.11921469,-0.2530905,0.25053436,red
-0.11370492,0.05058277,0.66045237,white
0.00662697,0.20488454,0.08500849,orange
0.3129859,-0.22981761,0.34331724,red
0.18405002,0.06687794,0.61486214,red
-0.06418213,-0.05483928,0.93598866,white
-0.05305664,-0.12856874,0.76915324,white
-0.26336426,-0.05790962,-0.10703211,red
-0.0380654,-0.16031201,0.72841787,white
0.66944748,-0.18795772,0.20582348,white
-0.02762183,-0.16413793,0.64619136,red
-0.07585097,-0.09390051,0.77925116,white
0.20432067,-0.1686264,0.65690017,white
-0.24354641,0.02598378,0.00740258,red
-0.08154105,0.07971986,0.96286803,red
-0.03746367,0.1307888,0.69917417,white
-0.07069537,0.11319083,0.37937319,red
0.52501106,-0.13496177,0.35290214,red
-0.10538179,0.13349771,-0.35187176,red
0.0328607,0.12811254,0.56785583,white
0.17634292,0.15009028,-0.23752129,red
-0.31042033,-0.03606823,0.18801327,red
-0.03415569,0.11865389,0.936535,white
-0.20690323,-0.17916407,-0.08183263,red
-0.41352808,-0.06328055,0.14670725,red
0.50436288,-0.1304023,0.31782079,white
0.58495677,-0.1878349,0.25200596,white
0.0772094,-0.31586045,-0.02709938,red
0.05087783,0.23644896,0.3671076,white
-0.12802655,0.10669033,0.66925704,white
-0.00793861,0.07956831,0.69682801,white
-0.12175044,0.08501039,0.6950953,white
-0.02695081,-0.21356949,0.6853767,white
-0.24390702,-0.12663981,-0.37981817,red
0.0987637,0.11507428,-0.56072015,black
0.27301675,-0.17050444,0.10838757,orange
0.32694376,-0.06274302,-0.18268692,red
-0.21434845,-0.09573163,-0.68599778,black
0.59562099,-0.25082827,0.11474951,white
-0.00298865,0.17060821,0.60077262,white
-0.01279874,0.09076262,0.35599604,red
0.22184508,-0.21784538,0.58224058,red
0.21642864,-0.05464475,0.66915244,white
0.01830222,-0.36651486,-0.16554506,white
-0.24334767,-0.21351597,0.17944966,red
-0.35638931,-0.0077524,-0.05500206,white
0.11971236,0.11646896,-0.0881255,red
0.32482836,-0.00664515,-0.23,white
0.08044058,0.13725869,0.33230907,red
0.23289502,0.01894149,-0.06499719,red
-0.1235248,-0.15308645,-0.56440997,black
0.26756364,-0.26726258,-0.19950271,white
0.10549591,0.2087352,-0.19901836,white
-0.21807806,-0.07301447,-0.68325043,black
0.08233251,0.09008478,0.59479254,white
0.14714074,0.11629168,-0.11556318,red
0.33512306,-0.19252461,-0.07106911,white
-0.23551543,0.08667472,-0.54144335,black
0.06592239,0.24426714,0.39012209,white
-0.03098457,-0.07059874,-0.57605946,black
0.21174222,0.1093124,-0.07687131,red
-0.04733537,0.12950781,0.515782,white
0.18778205,-0.26140893,0.10960525,red
-0.20616291,0.24766469,-0.99717718,black
0.07206112,0.13750339,0.559003,white
0.10015942,-0.07954335,0.98475444,red
-0.11154293,-0.26970908,0.17869321,red
-0.18777297,0.07040876,0.54467952,red
-0.1390724,0.08543935,-0.99570131,black
0.30398333,0.03157571,0.48332396,red
0.01125044,-0.0706231,-0.38027772,red
-0.23014735,-0.25391322,0.02828211,red
0.04069662,0.0551854,-0.54377156,black
0.32963613,-0.0924137,0.2021323,red
0.15751916,0.15802327,-0.35016233,red
-0.09498528,0.11530983,-0.83548248,black
0.0645899,0.10034353,-0.98100001,black
0.22800426,-0.22309262,0.00684467,red
-0.14663659,0.10531835,0.41255921,white
-0.38479754,-0.01692863,0.351363,red
-0.02541527,0.02792259,-0.5370689,black
0.06293745,-0.12112514,0.88195884,red
0.21017751,0.13588811,0.22061124,red
0.81213146,-0.04928315,0.02442848,white
0.17990945,0.11086099,-0.59588611,black
0.08202428,0.19564821,0.12139138,orange
0.04448718,0.18441854,0.61757571,white
0.16586292,0.11730057,0.56460255,white
-0.50749761,-0.05396602,0.0653707,white
-0.07458564,0.05940607,0.9329918,white
-0.05785422,0.09374784,0.69914728,white
-0.40571022,-0.18112226,0.19180642,red
-0.23739199,0.04992319,-0.56300354,black
-0.07142413,-0.13976826,-0.55542743,black
0.1825524,-0.13167371,-0.62342453,black
0.44744152,-0.06067258,0.23036332,white
-0.11160768,0.04983211,0.67962223,white
0.25262594,-0.09556875,-0.09399159,red
0.31267518,-0.00336367,0.12714033,red
0.18432935,0.15616551,0.07736108,orange
-0.19208962,0.1001911,0.32441184,red
-0.1515436,0.1345759,-0.53306931,black
-0.17103237,0.10160774,-0.7895546,black
-0.08953094,-0.05785397,0.68960738,white
0.22431019,-0.08965042,0.65270489,white
0.22915745,0.11977483,0.54753953,white
-0.09746387,0.05534969,0.5847075,white
-0.3366245,-0.04508038,0.21910064,red
-0.00627605,0.15107079,-0.06039274,red
-0.13596956,-0.23513199,0.43212181,red
-0.25420412,-0.14996265,-0.1991093,red
-0.02273722,-0.24829219,0.48644894,red
-0.2732293,-0.13851722,-0.22327845,red
-0.28810543,-0.13932157,0.13468607,orange
0.52644789,-0.11113902,0.28969565,white
-0.14921689,0.09860176,0.61818916,white
-0.07845034,-0.20693682,-0.23708607,red
0.07675824,-0.07996466,-0.95208877,black
0.26582295,-0.17970078,0.59823579,red
-0.25099796,-0.20970055,0.168974,orange
-0.10474379,-0.07983894,-0.80689311,black
-0.10657685,-0.03404219,0.72486925,white
0.30381611,-0.03849333,0.13878298,orange
-0.09896221,-0.0092003,-0.99904847,black
0.2850785,0.04096596,-0.22897667,red
0.23177433,-0.10017109,0.63755333,white
0.28823248,0.02894318,0.18662462,red
0.11333639,0.08722158,0.70622724,white
-0.16270979,-0.2422896,-0.24019688,red
0.02134827,0.03893379,0.61695272,white
0.22089879,-0.25931692,0.050485,red
0.05792295,0.06559069,-0.53719562,red
-0.18889421,0.13434485,-0.6537903,black
0.44533747,-0.01197736,0.25472659,red
0.22152236,-0.04906847,0.66068876,white
-0.24171804,-0.1160946,-0.05,red
-0.30374593,-0.09992029,0.17598586,red
0.11342018,0.19486752,0.04360217,red
-0.14335951,0.14942233,0.34515306,white
0.07537711,-0.08918647,-0.56128705,black
-0.11236846,-0.23858748,0.41167864,red
-0.23832113,0.08418833,-0.49045131,red
-0.17048675,0.17744239,0.4889068,white
-0.0320688,0.16695933,0.70798594,white
0.19410768,-0.14650017,0.62669343,red
-0.44245052,-0.05573751,0.37857768,red
0.13091385,0.0748755,0.69432926,white
0.28890845,-0.07678369,-0.02262166,red
0.05159218,0.13358942,0.35187873,red
-0.53204191,-0.02528093,0.09958151,white
-0.27172852,-0.21270639,0.49658486,red
-0.00016221,0.02005661,-0.18482067,red
-0.09169382,0.26022029,-0.99657285,black
-0.14277592,-0.0186407,0.68782496,white
0.05211991,-0.23494732,-0.17328566,red
0.02443807,0.04498243,-0.57045829,black
-0.10381493,-0.07253716,0.71798396,white
0.04285259,0.15335892,0.59635806,white
-0.34935439,-0.03208397,-0.05500683,white
0.25861391,-0.18097475,-0.15187941,red
-0.05764301,-0.01356952,-0.80172759,black
-0.2786153,0.08120301,-0.14563605,red
-0.01940807,-0.11154548,0.85106289,white
-0.56596816,-0.16358195,0.03238643,white
-0.74764901,0.03135809,0.07443689,white
-0.23740755,0.06272986,0.53251714,white
-0.09305436,0.00532038,-0.05,red
0.0284093,0.17113909,0.23525104,red
0.69272,0.00937761,0.08201398,white
-0.24219671,0.08461625,0.13227105,orange
-0.33135238,-0.07020977,0.075026,orange
-0.11658699,0.2076191,-0.13657111,white
-0.03179277,0.15744783,0.60046625,white
-0.2254217,-0.01072949,0.61174536,white
0.13867679,0.14491825,-0.2757695,red
-0.01390897,0.22621121,0.62884039,white
-0.3257325,-0.02985411,0.04150442,red
-0.08617754,0.31431457,-0.9001205,black
0.09499218,0.12119266,-0.07850292,red
0.11725247,-0.07668665,-0.99830681,black
0.19906755,-0.15260771,-0.37608036,red
-0.11919169,-0.26283538,-0.18505102,red
-0.46778807,-0.15101697,0.17475833,white
0.08933225,0.12133444,0.90439922,white
-0.2178435,-0.13429771,-0.44746554,red
0.54147905,-0.14611244,0.09408337,white
0.76803368,-0.03969799,0.0386044,white
-0.49455315,-0.01438959,0.25088504,red
-0.27591202,-0.12511601,0.24408573,red
-0.08989494,-0.02336493,1.02676392,red
0.11933917,-0.03366512,0.90785694,red
-0.17719619,-0.24955887,0.10821814,orange
0.2603316,0.01602768,-0.69843972,black
0.82754821,-0.09352754,0.013208,white
-0.04392667,0.218531,-0.0783114,red
-0.02207834,0.20327576,0.09865657,red
-0.17695087,-0.07556816,-0.8154934,black
0.0764769,0.13569875,-0.54995745,black
0.00790032,-0.10293686,0.87870538,white
-3.259e-05,0.01585388,-0.15335058,red
-0.17109917,-0.04574214,-0.05,red
0.19801894,-0.26793283,0.05087447,red
0.1178689,0.14360408,-0.99214351,black
0.06928359,0.10160993,-0.54272103,black
-0.135879,-0.03755936,0.81782287,white
-0.07145564,0.1942021,0.0985573,red
0.23415391,0.05219221,0.55500323,white
0.21333122,0.10354034,0.48879737,white
-0.24341501,-0.0096127,0.29054502,red
0.05666633,-0.10389244,0.80146867,white
-0.03758111,-0.03598061,-0.69909495,black
-0.28940445,0.03829964,0.12838009,orange
-0.0057273,-0.04718495,-0.17062403,red
0.06307188,0.10416292,-0.1683268,red
0.0869031,0.15964103,-0.22661227,red
0.29273003,0.00975671,0.14300871,orange
-0.81772661,-0.15085422,-0.01660829,white
0.17017269,0.16727439,0.40890589,white
0.74705195,-0.09082581,0.09551875,white
0.07459822,-0.11423062,0.88610804,red
-0.07315081,-0.16024165,0.93880755,red
0.02769333,-0.16633673,0.69819617,white
0.18774843,0.09645528,-0.55340707,red
-0.67995954,-0.15402569,0.23002931,white
0.06257635,-0.27936965,0.07966566,orange
0.0880968,-0.06148184,-0.05,red
0.3743768,-0.17390029,0.48717025,red
0.06805591,-0.11872421,-0.65334451,black
-0.07304905,-0.1514104,-0.42785454,red
0.13671085,0.27788851,-0.88572556,black
-0.01493701,-0.29955924,0.47838637,white
0.66869557,-0.17357533,0.06565761,white
0.08164985,-0.05907873,0.90020484,white
0.3293879,0.02036393,-0.2043189,white
0.24976872,0.01697697,-0.93646777,black
0.23030493,0.1147462,0.09473498,red
0.23125167,0.27168792,-0.94253451,black
-0.10365129,0.0508221,0.71206868,white
0.08820318,0.16674088,-0.23,white
0.27400985,0.01240673,-0.36804119,red
-0.09143971,-0.26848829,0.62395281,white
0.34335238,-0.15309429,-0.08751927,white
-0.58442956,-0.15261644,0.2875149,red
-0.0040138,0.12688579,0.38036102,red
0.13737762,-0.2746782,0.06778837,red
0.43514243,-0.01531043,0.27837262,red
0.01789536,-0.19875258,0.74716598,white
0.05789992,0.1502877,0.68698597,white
-0.23513128,0.17502622,-0.23,white
-0.00256629,-0.27039209,0.82838845,white
-0.22737847,0.04167155,-0.53247947,red
-0.05834703,-0.15509385,0.74270701,white
0.17267081,-0.07509986,-0.84506994,black
-0.34401551,-0.04018906,-0.22769526,white
-0.06911445,-0.28785115,0.54845703,white
0.15946457,0.07487455,0.59792185,red
-0.12185399,-0.11333221,0.77980518,white
0.06163726,0.0767216,0.99557614,red
-0.66216362,-0.18209825,0.10642072,white
0.07428565,0.20060666,0.00625326,red
-0.72213614,-0.17361768,0.0376763,white
-0.45773923,-0.17881005,0.14671533,red
-0.3195549,0.0045403,0.52848065,red
0.32337454,-0.04635252,0.02276683,red
0.29097652,-0.15416822,0.13002464,orange
-0.51629984,-0.04070511,0.06861471,white
-0.17206058,0.14175668,-0.45973369,red
-0.20044428,0.07256813,0.48758456,red
-0.06812995,0.10847694,-0.20050952,red
0.05279542,0.17103875,0.66351116,white
0.04231873,-0.24633282,0.4035148,red
-0.07616416,-0.35371312,-0.13325216,white
0.44360963,-0.17969617,0.22738935,red
-0.03972837,0.19542092,-0.08655313,white
0.07239482,-0.15787493,0.62373531,white
0.15362997,-0.25094101,0.23856458,red
-0.05075036,-0.23631346,-0.12461817,red
0.13724335,0.13994487,-0.20844373,red
0.18072385,0.17290877,0.06388047,red
0.17636997,-0.09336825,-0.55679983,black
-0.19614971,-0.165694,-0.32898188,red
0.09644981,-0.12007229,0.95945722,red
0.10006429,0.18363774,0.44629523,white
-0.08500499,-0.24198449,0.62259054,red
0.37947866,-0.01321118,0.34295934,red
-0.14998806,0.18560137,0.51313365,white
0.08637283,-0.07729178,0.87471062,white
0.142378,0.00701866,0.87258577,white
-0.14769988,-0.2719036,0.58628035,white
0.25598589,0.08936363,-0.32183853,red
0.3277581,0.03424649,-0.11511312,white
-0.26448902,0.01867661,-0.49056301,red
-0.07840415,-0.04346053,-0.66061658,black
0.28239992,-0.05355656,-0.41622093,red
-0.33381358,-0.04981759,-0.18185897,red
-0.14813311,0.18550143,0.09304963,orange
-0.22889584,0.02507194,-0.60479915,red
0.3248356,-0.19645467,-0.1485028,white
0.19088405,-0.2541348,0.18589567,red
0.09980296,0.13575709,0.52996361,white
0.05202454,-0.06961292,0.62549555,white
-0.07977021,0.04980726,-0.66927266,black
0.14558873,-0.27678734,0.13751459,orange
0.73605645,-0.13599564,0.10241066,white
0.2150684,0.13714644,-0.23,white
0.02374584,0.15647526,0.36237541,white
0.55812001,-0.02743536,0.23645832,red
-0.10838437,-0.01264078,0.74991649,white
-0.32872406,-0.09325904,-0.03817394,red
-0.02184254,0.00914918,0.97100085,white
0.2446252,-0.22275755,-0.23,white
0.2224005,-0.1792755,-0.15016636,red
0.34729841,-0.01538797,0.54310882,red
0.0687768,-0.21258309,0.68991029,white
-0.11424104,-0.02168026,0.75162864,white
-0.25286821,-0.05276104,0.62309742,red
0.04367188,0.1709777,-0.99949223,black
-0.03541042,0.22259967,-0.23867355,white
-0.07607898,0.13799876,0.30069882,red
-0.19486326,-0.20337249,-0.17367288,red
-0.28642526,-0.25511372,-0.0605247,white
-0.0397179,-0.16705662,-0.17410883,red
-0.55326843,-0.18998125,0.14382705,white
-0.14714877,0.15488485,-0.35960436,red
-0.60884011,-0.17615406,0.17811877,white
0.27186346,-0.13107094,-0.01705224,red
0.28752726,-0.11765275,0.21950161,red
0.06450074,0.135938,0.34608382,red
-0.17306638,0.15184763,0.19601868,red
-0.07564999,-0.09453459,0.78941548,white
0.26887754,-0.23255557,-0.0658968,red
0.19958314,0.08384006,-0.67255217,black
-0.38764697,-0.20811363,0.37714773,red
0.18115263,-0.09413807,-0.99804926,black
0.73533928,-0.17930628,0.03468904,white
-0.12069352,-0.0818679,0.75064385,white
-0.17818935,0.14731683,-0.14134173,red
-0.1314085,0.1694545,0.09812985,orange
-0.30773327,-0.066136,0.60119921,red
0.23884442,-0.30727124,-0.21274839,white
-0.31224075,-0.21608099,0.31808564,red
0.49321815,-0.1255226,0.32915583,red
0.31823847,-0.20113364,0.47127515,red
0.61647093,-0.18711445,0.14619994,white
0.16462469,0.14464737,-0.66072249,black
-0.49914747,-0.19869797,0.19834679,white
-0.14189492,0.16322659,0.1036076,orange
-0.20218457,-0.26588428,0.05587773,red
-0.185816,0.12011487,0.30785793,red
-0.15892729,0.01550531,0.69187307,white
0.085717,-0.15865196,-0.38353294,red
0.44380197,-0.02865643,0.20585987,red
-0.87550366,-0.13478021,-0.03241694,white
0.1416323,-0.25539958,0.22344768,red
0.20888616,-0.00029794,-0.6501863,black
-0.15070923,-0.14325361,-0.05,red
0.33495346,-0.16556853,-0.15027452,white
0.10188336,-0.03235336,0.73336446,white
-0.12372064,-0.10543311,0.83157641,white
0.06035285,0.00819293,1.04938126,red
-0.72406983,0.00209813,0.06117887,white
-0.0142457,0.22905965,0.06610387,orange
-0.18951389,0.10131544,0.59058315,white
-0.21175759,-0.16664794,-0.28279889,red
-0.02538687,0.00532227,-0.64954215,black
-0.15798381,-0.27090293,0.075026,orange
-0.27482876,0.08571118,-0.14791763,red
0.0731995,-0.31565106,-0.04440628,red
0.06400369,0.2504555,0.40516105,white
0.12387258,-0.22037567,0.57286447,white
-0.12178826,0.1643226,0.16627355,orange
0.08135906,-0.13596199,-0.46566528,red
-0.1770601,-0.12174107,-0.56035137,black
-0.06216038,0.17995881,0.61847341,white
-0.03978297,0.21471936,0.07496346,orange
-0.20652817,-0.0203194,-0.05,red
0.34075898,-0.1159891,-0.14841238,white
-0.03165285,0.14991668,0.64438063,white
0.47572401,-0.05149072,0.1890779,white
-0.03762931,0.19450115,-0.09806925,white
-0.15475313,-0.22827651,0.53895688,red
-0.55226368,-0.2062999,0.19376057,red
-0.08407586,-0.01573524,-0.65264833,black
-0.30381092,0.04236786,-0.11509047,red
-0.47141829,-0.18696715,0.26949471,white
